ttest:in_transit&before_midtransit-vs-in_transit&after_midtransit,ks:in_transit-vs-out_of_transit,ttest:out_of_transit&before_midtransit-vs-out_of_transit&after_midtransit,ks:out_of_transit&before_midtransit-vs-out_of_transit&after_midtransit,kepid,ks:in_transit&before_midtransit-vs-in_transit&after_midtransit,ttest:in_transit-vs-out_of_transit,anderson:out_of_transit&before_midtransit-vs-out_of_transit&after_midtransit,anderson:in_transit&before_midtransit-vs-in_transit&after_midtransit,anderson:in_transit-vs-out_of_transit,A,AUPPER,ALOWER,UA,AREF,AURL,AR,ARUPPER,ARLOWER,UAR,ARREF,ARURL,ASTROMETRY,B,BUPPER,BLOWER,UB,BREF,BURL,BIGOM,BIGOMUPPER,BIGOMLOWER,UBIGOM,BIGOMREF,BIGOMURL,BINARY,BINARYREF,BINARYURL,BMV,CHI2,COMP,DATE,DEC,DEC_STRING,DENSITY,DENSITYUPPER,DENSITYLOWER,UDENSITY,DENSITYREF,DENSITYURL,DEPTH,DEPTHUPPER,DEPTHLOWER,UDEPTH,DEPTHREF,DEPTHURL,DIST,DISTUPPER,DISTLOWER,UDIST,DISTREF,DISTURL,DR,DRUPPER,DRLOWER,UDR,DRREF,DRURL,DVDT,DVDTUPPER,DVDTLOWER,UDVDT,DVDTREF,DVDTURL,EANAME,EAURL,ECC,ECCUPPER,ECCLOWER,UECC,ECCREF,ECCURL,EOD,ETDNAME,ETDURL,FE,FEUPPER,FELOWER,UFE,FEREF,FEURL,FIRSTREF,FIRSTURL,FREEZE_ECC,GAMMA,GAMMAUPPER,GAMMALOWER,UGAMMA,GAMMAREF,GAMMAURL,GL,GRAVITY,GRAVITYUPPER,GRAVITYLOWER,UGRAVITY,GRAVITYREF,GRAVITYURL,H,HD,HIPP,HR,I,IUPPER,ILOWER,UI,IREF,IURL,IMAGING,J,JSNAME,EPEURL,K,KUPPER,KLOWER,UK,KREF,KURL,KOI,KS,KP,LAMBDA,LAMBDAUPPER,LAMBDALOWER,ULAMBDA,LAMBDAREF,LAMBDAURL,LOGG,LOGGUPPER,LOGGLOWER,ULOGG,LOGGREF,LOGGURL,MASS,MASSUPPER,MASSLOWER,UMASS,MASSREF,MASSURL,MICROLENSING,MSINI,MSINIUPPER,MSINILOWER,UMSINI,MSINIREF,MSINIURL,MSTAR,MSTARUPPER,MSTARLOWER,UMSTAR,MSTARREF,MSTARURL,MULT,NAME,NCOMP,NOBS,OM,OMUPPER,OMLOWER,UOM,OMREF,OMURL,ORBREF,ORBURL,OTHERNAME,PAR,PARUPPER,PARLOWER,UPAR,PER,PERUPPER,PERLOWER,UPER,PERREF,PERURL,PLANETDISCMETH,R,RUPPER,RLOWER,UR,RREF,RURL,RA,RA_STRING,RHK,RHOSTAR,RHOSTARUPPER,RHOSTARLOWER,URHOSTAR,RHOSTARREF,RHOSTARURL,RMS,RR,RRUPPER,RRLOWER,URR,RRREF,RRURL,RSTAR,RSTARUPPER,RSTARLOWER,URSTAR,RSTARREF,RSTARURL,SAO,SE,SEREF,SEURL,SEDEPTHJ,SEDEPTHJUPPER,SEDEPTHJLOWER,USEDEPTHJ,SEDEPTHJREF,SEDEPTHJURL,SEDEPTHH,SEDEPTHHUPPER,SEDEPTHHLOWER,USEDEPTHH,SEDEPTHHREF,SEDEPTHHURL,SEDEPTHKS,SEDEPTHKSUPPER,SEDEPTHKSLOWER,USEDEPTHKS,SEDEPTHKSREF,SEDEPTHKSURL,SEDEPTHKP,SEDEPTHKPUPPER,SEDEPTHKPLOWER,USEDEPTHKP,SEDEPTHKPREF,SEDEPTHKPURL,SEDEPTH36,SEDEPTH36UPPER,SEDEPTH36LOWER,USEDEPTH36,SEDEPTH36REF,SEDEPTH36URL,SEDEPTH45,SEDEPTH45UPPER,SEDEPTH45LOWER,USEDEPTH45,SEDEPTH45REF,SEDEPTH45URL,SEDEPTH58,SEDEPTH58UPPER,SEDEPTH58LOWER,USEDEPTH58,SEDEPTH58REF,SEDEPTH58URL,SEDEPTH80,SEDEPTH80UPPER,SEDEPTH80LOWER,USEDEPTH80,SEDEPTH80REF,SEDEPTH80URL,SEP,SEPUPPER,SEPLOWER,USEP,SEPREF,SEPURL,SET,SETUPPER,SETLOWER,USET,SETREF,SETURL,SHK,SIMBADNAME,SIMBADURL,SPECREF,SPECURL,STAR,STARDISCMETH,T0,T0UPPER,T0LOWER,UT0,T0REF,T0URL,T14,T14UPPER,T14LOWER,UT14,T14REF,T14URL,TEFF,TEFFUPPER,TEFFLOWER,UTEFF,TEFFREF,TEFFURL,TIMING,TRANSIT,TRANSITREF,TRANSITURL,TREND,TT,TTUPPER,TTLOWER,UTT,TTREF,TTURL,V,VREF,VURL,VSINI,VSINIUPPER,VSINILOWER,UVSINI,VSINIREF,VSINIURL,KEPID,KDE,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
0.6275236953178716,4.910698935885691e-09,0.8281710253071082,0.8312961607295429,9244756,0.6716869466673722,7.877638399876974e-07,0.92069873427954,0.4826945140628373,4.112225138232979e-05,0.1264,,,,,,,,,,,,,0.716,0.203,0.478,0.3405,,,,,,,,,,,,,,1,,,,,,,,,,829.4,27.5,27.5,27.5,,,,,,,,,16.85,8.2,8.2,8.2,,,,,,,,,K01969.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01969.01,0.0,,,,,,0,,,0.16,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,13.382,,,,87.56,,,,,,,13.677,,,,,,,,,1969.01,13.251,15.017,,,,,,,4.394,0.08,0.12,0.1,,,0.033309572182461424,0.010149972062576534,0.010149972062576534,0.010149972062576534,estimated from radius; see EOD documentation,,,,,,,,,1.008,0.061,0.061,0.061,,,,KOI 1969.01,,,,,,,,,,,KIC 9244756,,,,,16.34355902,7.639e-05,7.639e-05,7.639e-05,,,,0.29083821966194473,0.044607088905206246,0.02587211156501962,0.03523960023511294,,,,,,,,,,,,,0.02826,0.004091,0.00215,0.0031205,,,1.056,0.161,0.094,0.1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1969,,,,,,,,0.22808333333333333,0.005083333333333333,0.005083333333333333,0.005083333333333333,,,5730.0,77.0,86.0,81.5,,,,1,,,,14978.04116,0.00363,0.00363,0.00363,,,,,,,,,,,,9244756,1,K01969.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,16.34355902,7.639e-05,-7.639e-05,145.04116,0.00363,-0.00363,0.716,0.203,-0.478,5.474,0.122,-0.122,829.4,27.5,-27.5,3.26,0.5,-0.29,730.0,,,67.34,27.0,-14.74,34.0,1,q1_q17_dr25_tce,5730.0,77.0,-86.0,4.394,0.08,-0.12,1.056,0.161,-0.094,20h01m40.20s,+45d36m19.9s,15.017,
0.033927600270992384,9.666512010889132e-19,0.9118865627416793,0.13083749108157444,9269281,0.08239121976694558,6.125702166042424e-05,0.11557650506217708,0.035945104789773086,641.6093664208071,0.0615,,,,,,,,,,,,,0.877,0.05,0.621,0.3355,,,,,,,,,,,,,,1,,,,,,,,,,888.7,26.5,26.5,26.5,,,,,,,,,10.81,5.4,5.4,5.4,,,,,,,,,K01398.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01398.01,0.0,,,,,,0,,,-0.22,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,14.144,,,,85.35,,,,,,,14.561,,,,,,,,,1398.01,14.187,15.898,,,,,,,4.526,0.048,0.192,0.12,,,0.02800412939982539,0.013177691490161889,0.013177691490161889,0.013177691490161889,estimated from radius; see EOD documentation,,,,,,,,,0.916,0.11,0.1,0.10500000000000001,,,,KOI 1398.01,,,,,,,,,,,KIC 9269281,,,,,5.82348911,1.333e-05,1.333e-05,1.333e-05,,,,0.26764253343123745,0.07761633469505887,0.0249799697869155,0.05129815224098718,,,,,,,,,,,,,0.031846,0.001411,0.004256,0.0028335,,,0.864,0.249,0.083,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1398,,,,,,,,0.09350416666666667,0.002183333333333333,0.002183333333333333,0.002183333333333333,,,5774.0,172.0,189.0,180.5,,,,1,,,,15187.99602,0.0016,0.0016,0.0016,,,,,,,,,,,,9269281,1,K01398.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,5.82348911,1.333e-05,-1.333e-05,354.99602,0.0016,-0.0016,0.877,0.05,-0.621,2.2441,0.0524,-0.0524,888.7,26.5,-26.5,3.0,0.87,-0.28,955.0,,,196.33,170.06,-55.9,38.1,1,q1_q17_dr25_tce,5774.0,172.0,-189.0,4.526,0.048,-0.192,0.864,0.249,-0.083,19h03m52.29s,+45d44m20.7s,15.898,
0.06419060769070566,6.252606813145518e-05,0.2925935458423928,0.43120353541717893,9480310,0.30031232291998755,0.06890088398103106,0.7014845941127663,0.08965781782483105,0.0002621617074410652,0.124,,,,,,,,,,,,,0.707,0.005,0.52,0.2625,,,,,,,,,,,,,,1,,,,,,,,,,1785.9,34.9,34.9,34.9,,,,,,,,,21.2,10.5,10.5,10.5,,,,,,,,,K01470.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01470.01,0.0,,,,,,0,,,0.07,0.25,0.3,0.275,,,,,,,,,,,,,,,,,,,14.101,,,,88.09,,,,,,,14.492,,,,,,,,,1470.01,14.013,15.703,,,,,,,4.509,0.037,0.213,0.125,,,0.06350254422557718,0.028578237785349778,0.028578237785349778,0.028578237785349778,estimated from radius; see EOD documentation,,,,,,,,,1.065,0.11,0.138,0.124,,,,KOI 1470.01,,,,,,,,,,,KIC 9480310,,,,,15.43400996,3.693e-05,3.693e-05,3.693e-05,,,,0.3836209645847737,0.11330200581922387,0.03836209645847737,0.07583205113885062,,,,,,,,,,,,,0.04136,0.003111,0.002676,0.0028935000000000002,,,0.951,0.282,0.094,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1470,,,,,,,,0.17738333333333334,0.003183333333333333,0.003183333333333333,0.003183333333333333,,,5900.0,164.0,226.0,195.0,,,,1,,,,15196.29494,0.00159,0.00159,0.00159,,,,,,,,,,,,9480310,1,K01470.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,15.43400996,3.693e-05,-3.693e-05,363.29494,0.00159,-0.00159,0.707,0.005,-0.52,4.2572,0.0764,-0.0764,1785.9,34.9,-34.9,4.3,1.27,-0.43,721.0,,,63.79,55.86,-19.48,59.7,1,q1_q17_dr25_tce,5900.0,164.0,-226.0,4.509,0.037,-0.213,0.951,0.282,-0.094,19h49m24.56s,+46d05m45.4s,15.703,
0.7727457512159176,1.4024020592698751e-148,0.8324201192811475,0.3821400253568889,9595827,0.5272960266350596,6.512962733742793e-21,0.41946374298070477,0.36908800368070505,0.0,0.0485,,,,,,,,,,,,,0.131,0.016,0.111,0.0635,,,,,,,,,,,,,,1,,,,,,,,,,21340.5,17.9,17.9,17.9,,,,,,,,,11.907,0.308,0.308,0.308,,,,,,,,,K00217.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00217.01,0.0,,,,,,0,,,0.21,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,13.55,,,,89.37,,,,,,,13.927,,,,,,,,,217.01,13.469,15.127,,,,,,,4.54,0.017,0.052,0.0345,,,1.0,0.0,0.0,0.0,estimated from radius; see EOD documentation,,,,,,,,,0.997,0.03,0.072,0.051,,,,KOI 217.01,,,,,,,,,,,KIC 9595827,,,,,3.905081685,3.52e-07,3.52e-07,3.52e-07,,,,1.1401571924170717,0.07583205113885062,0.0463913724614145,0.061111711800132563,,,,,,,,,,,,,0.13191,0.000883,0.000227,0.0005549999999999999,,,0.887,0.059,0.036,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 217,,,,,,,,0.11755416666666665,0.0002025,0.0002025,0.0002025,,,5543.0,88.0,121.0,104.5,,,,1,,,,14966.4150433,7.45e-05,7.45e-05,7.45e-05,,,,,,,,,,,,9595827,1,K00217.01,Kepler-71 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.905081685,3.52e-07,-3.52e-07,133.4150433,7.45e-05,-7.45e-05,0.131,0.016,-0.111,2.8213,0.00486,-0.00486,21340.5,17.9,-17.9,12.78,0.85,-0.52,1046.0,,,282.59,59.74,-44.46,1315.8,1,q1_q17_dr25_tce,5543.0,88.0,-121.0,4.54,0.017,-0.052,0.887,0.059,-0.036,19h39m27.72s,+46d17m09.1s,15.127,
0.9250865141418882,2.9802861652302406e-98,0.982990206941573,0.39522774040418157,9631995,0.9177593397573235,0.7966417294955205,0.3053516864243527,0.7703432293945788,0.0,0.0813,,,,,,,,,,,,,0.306,0.022,0.028,0.025,,,,,,,,,,,,,,1,,,,,,,,,,10344.6,6.9,6.9,6.9,,,,,,,,,14.784,0.424,0.424,0.424,,,,,,,,,K00022.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00022.01,0.0,,,,,,0,,,0.24,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,12.126,,,,88.81,,,,,,,12.357,,,,,,,,,22.01,12.041,13.435,,,,,,,4.313,0.095,0.116,0.10550000000000001,,,1.0,0.0,0.0,0.0,estimated from radius; see EOD documentation,,,,,,,,,1.148,0.071,0.079,0.075,,,,KOI 22.01,,,,,,,,,,,KIC 9631995,,,,,7.891448838,5.06e-07,5.06e-07,5.06e-07,,,,1.1267750657455098,0.1900261987361786,0.12668413249078572,0.15835516561348217,,,,,,,,,,,,,0.093464,0.000135,0.000212,0.0001735,,,1.237,0.209,0.139,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 22,,,,,,,,0.17855833333333332,0.00029041666666666663,0.00029041666666666663,0.00029041666666666663,,,5972.0,72.0,84.0,78.0,,,,1,,,,15010.2499624,5.03e-05,5.03e-05,5.03e-05,,,,,,,,,,,,9631995,1,K00022.01,Kepler-422 b,CONFIRMED,CANDIDATE,0.988,0,0,0,0,7.891448838,5.06e-07,-5.06e-07,177.2499624,5.03e-05,-5.03e-05,0.306,0.022,-0.028,4.2854,0.00697,-0.00697,10344.6,6.9,-6.9,12.63,2.13,-1.42,1028.0,,,263.54,114.26,-67.34,1955.1,1,q1_q17_dr25_tce,5972.0,72.0,-84.0,4.313,0.095,-0.116,1.237,0.209,-0.139,18h50m31.12s,+46d19m24.1s,13.435,
0.9977213359722843,4.35552668089793e-158,0.36089118495066763,0.8090055776311467,9651668,0.5658689777875864,9.340317708066409e-20,0.49013744597367187,0.723032365130109,0.0,0.036,,,,,,,,,,,,,0.076,0.008,0.053,0.0305,,,,,,,,,,,,,,1,,,,,,,,,,18136.5,7.4,7.4,7.4,,,,,,,,,8.546,0.0652,0.0652,0.0652,,,,,,,,,K00183.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00183.01,0.0,,,,,,0,,,-0.1,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,12.847,,,,89.49,,,,,,,13.142,,,,,,,,,183.01,12.779,14.29,,,,,,,4.411,0.11,0.09,0.1,,,1.0,0.0,0.0,0.0,estimated from radius; see EOD documentation,,,,,,,,,0.859,0.065,0.042,0.053500000000000006,,,,KOI 183.01,,,,,,,,,,,KIC 9651668,,,,,2.684328541,8.2e-08,8.2e-08,8.2e-08,,,,1.135696483526551,0.14274268449666,0.12936055782509812,0.13605162116087904,,,,,,,,,,,,,0.121923,4.6e-05,8.5e-05,6.55e-05,,,0.956,0.12,0.109,0.11449999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 183,,,,,,,,0.1122425,3.0416666666666663e-05,3.0416666666666663e-05,3.0416666666666663e-05,,,5561.0,74.0,74.0,74.0,,,,1,,,,14966.3548095,2.55e-05,2.55e-05,2.55e-05,,,,,,,,,,,,9651668,1,K00183.01,Kepler-423 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,2.684328541,8.2e-08,-8.2e-08,133.3548095,2.55e-05,-2.55e-05,0.076,0.008,-0.053,2.69382,0.00073,-0.00073,18136.5,7.4,-7.4,12.73,1.6,-1.45,1265.0,,,603.57,202.56,-154.5,2833.1,1,q1_q17_dr25_tce,5561.0,74.0,-74.0,4.411,0.11,-0.09,0.956,0.12,-0.109,19h31m25.38s,+46d23m28.2s,14.29,
0.8397081201490448,0.004669532638802599,0.33106441629153993,0.14903147434731032,9655711,0.9987229233894844,0.18047739633601012,0.18794716621351568,1.0701875206874085,0.0039473877735271565,0.0771,,,,,,,,,,,,,0.668,0.284,0.454,0.369,,,,,,,,,,,,,,2,,,,,,,,,,426.7,72.3,72.3,72.3,,,,,,,,,21.8,10.4,10.4,10.4,,,,,,,,,K06209.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K06209.02,0.0,,,,,,0,,,-0.06,0.25,0.3,0.275,,,,,,,,,,,,,,,,,,,14.559,,,,88.24,,,,,,,14.799,,,,,,,,,6209.02,14.586,16.154,,,,,,,4.481,0.054,0.216,0.135,,,0.016007682752572028,0.005010805964252518,0.005010805964252518,0.005010805964252518,estimated from radius; see EOD documentation,,,,,,,,,1.022,0.14,0.14,0.14,,,,KOI 6209.02,,,,,,,,,,,KIC 9655711,,,,,7.72966941,6.356e-05,6.356e-05,6.356e-05,,,,0.18734977340186623,0.06155778268918462,0.019627119118290747,0.040592450903737684,,,,,,,,,,,,,0.02003,0.00099,0.00256,0.001775,,,0.962,0.312,0.104,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 6209,,,,,,,,0.08712500000000001,0.02033333333333333,0.02033333333333333,0.02033333333333333,,,5947.0,184.0,226.0,205.0,,,,1,,,,14971.92566,0.00884,0.00884,0.00884,,,,,,,,,,,,9655711,1,K06209.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,12.7143635,0.0001112,-0.0001112,134.79818,0.00946,-0.00946,0.071,0.391,-0.071,3.101,0.268,-0.268,524.8,60.9,-60.9,2.2,0.71,-0.24,785.0,,,89.81,88.13,-28.62,9.9,1,q1_q17_dr25_tce,5947.0,184.0,-226.0,4.481,0.054,-0.216,0.962,0.312,-0.104,19h37m46.56s,+46d20m09.5s,16.154,
0.9388392876311643,1.5017420362662555e-182,0.785118278466451,0.785047627316746,9705459,0.9602573155001586,0.5912260777673899,0.31690775995783754,0.99427365236153,0.0,0.0379,,,,,,,,,,,,,0.079,0.192,0.079,0.1355,,,,,,,,,,,,,,1,,,,,,,,,,42122.0,549.0,549.0,549.0,,,,,,,,,8.3,0.217,0.217,0.217,,,,,,,,,K01448.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01448.01,0.0,,,,,,0,,,0.48,0.05,0.3,0.175,,,,,,,,,,,,,,,,,,,13.863,,,,89.46,,,,,,,14.205,,,,,,,,,1448.01,13.717,15.418,,,,,,,4.35,0.087,0.203,0.14500000000000002,,,1.0,0.0,0.0,0.0,estimated from radius; see EOD documentation,,,,,,,,,1.173,0.122,0.15,0.136,,,,KOI 1448.01,,,,,,,,,,,KIC 9705459,,,,,2.48658617,2.396e-06,2.396e-06,2.396e-06,,,,2.175933796795961,0.6815963184715514,0.292622503218153,0.4871094108448522,,,,,,,,,,,,,0.186457,0.002484,0.001336,0.00191,,,1.198,0.375,0.161,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1448,,,,,,,,0.1132875,0.0016416666666666665,0.0016416666666666665,0.0016416666666666665,,,5892.0,174.0,208.0,191.0,,,,1,,,,14967.110364,0.000781,0.000781,0.000781,,,,,,,,,,,,9705459,1,K01448.01,,CANDIDATE,CANDIDATE,0.867,0,1,0,0,2.48658617,2.396e-06,-2.396e-06,134.110364,0.000781,-0.000781,0.079,0.192,-0.079,2.7189,0.0394,-0.0394,42122.0,549.0,-549.0,24.39,7.64,-3.28,1461.0,,,1077.69,1009.67,-378.33,91.6,1,q1_q17_dr25_tce,5892.0,174.0,-208.0,4.35,0.087,-0.203,1.198,0.375,-0.161,19h19m13.25s,+46d29m30.2s,15.418,
0.7609263093612454,0.2258593247419044,0.5648207219519804,0.8380501243440155,9836149,0.999792024574983,0.8504861515439424,0.7020523180166542,1.1007533200617075,0.09207595134917511,0.1321,,,,,,,,,,,,,0.911,0.016,0.648,0.332,,,,,,,,,,,,,,1,,,,,,,,,,776.8,39.4,39.4,39.4,,,,,,,,,17.87,8.6,8.6,8.6,,,,,,,,,K01958.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K01958.01,0.0,,,,,,0,,,-0.22,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,13.689,,,,87.08,,,,,,,14.021,,,,,,,,,1958.01,13.621,15.2,,,,,,,4.484,0.04,0.12,0.08,,,0.030328552091739347,0.0076541212648291584,0.0076541212648291584,0.0076541212648291584,estimated from radius; see EOD documentation,,,,,,,,,0.968,0.055,0.076,0.0655,,,,KOI 1958.01,,,,,,,,,,,KIC 9836149,,,,,17.8159689,9.02e-05,9.02e-05,9.02e-05,,,,0.27834823476848697,0.041038521792789745,0.018734977340186622,0.029886749566488187,,,,,,,,,,,,,0.030625,3.6e-05,0.005214,0.0026249999999999997,,,0.933,0.136,0.063,0.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 1958,,,,,,,,0.15318749999999998,0.00405,0.00405,0.00405,,,5964.0,107.0,131.0,119.0,,,,1,,,,14967.4832,0.00409,0.00409,0.00409,,,,,,,,,,,,9836149,1,K01958.01,Kepler-66 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.8159689,9.02e-05,-9.02e-05,134.4832,0.00409,-0.00409,0.911,0.016,-0.648,3.6765,0.0972,-0.0972,776.8,39.4,-39.4,3.12,0.46,-0.21,699.0,,,56.48,23.14,-11.54,22.5,1,q1_q17_dr25_tce,5964.0,107.0,-131.0,4.484,0.04,-0.12,0.933,0.136,-0.063,19h35m55.58s,+46d41m15.9s,15.2,
0.275903405904522,0.09669361116977428,0.5851326201472822,0.06689465215443531,9967009,0.6281309892067781,0.743720309097484,0.2792955304975197,0.29656392391538855,0.09165825486641384,0.1875,,,,,,,,,,,,,0.397,0.059,0.397,0.228,,,,,,,,,,,,,,2,,,,,,,,,,321.5,33.4,33.4,33.4,,,,,,,,,23.44,8.1,8.1,8.1,,,,,,,,,K03462.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K03462.02,0.0,,,,,,0,,,0.14,0.15,0.1,0.125,,,,,,,,,,,,,,,,,,,14.287,,,,89.03,,,,,,,14.646,,,,,,,,,3462.02,14.347,15.916,,,,,,,4.22,0.192,0.112,0.152,,,0.01705948286027085,0.004973264054097981,0.004973264054097981,0.004973264054097981,estimated from radius; see EOD documentation,,,,,,,,,0.914,0.065,0.038,0.051500000000000004,,,,KOI 3462.02,,,,,,,,,,,KIC 9967009,,,,,30.9902997,0.0008933,0.0008933,0.0008933,,,,0.1971633329610116,0.03300924578985262,0.04193066357089387,0.037469954680373244,,,,,,,,,,,,,0.01644,0.000673,0.001453,0.0010630000000000001,,,1.229,0.21,0.257,0.23349999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 3462,,,,,,,,0.3939166666666667,0.03483333333333333,0.03483333333333333,0.03483333333333333,,,5480.0,82.0,65.0,73.5,,,,1,,,,14974.441,0.023,0.023,0.023,,,,,,,,,,,,9967009,1,K03462.01,,CANDIDATE,CANDIDATE,0.842,0,0,0,0,12.4326997,0.0003134,-0.0003134,142.1049,0.0194,-0.0194,0.212,0.252,-0.212,7.81,0.549,-0.549,240.3,23.2,-23.2,1.88,0.32,-0.39,839.0,,,117.17,53.3,-47.29,11.5,1,q1_q17_dr25_tce,5480.0,82.0,-65.0,4.22,0.192,-0.112,1.229,0.21,-0.257,19h50m48.47s,+46d49m23.9s,15.916,
0.6156062560538926,7.084935918435074e-06,0.012300284325083718,0.6525070716412881,10016874,0.9831539209317091,0.5646410971200929,0.5286903417630656,0.977284604331818,3.781178918554896e-05,0.1261,,,,,,,,,,,,,0.786,0.035,0.549,0.29200000000000004,,,,,,,,,,,,,,1,,,,,,,,,,942.3,17.3,17.3,17.3,,,,,,,,,23.2,11.1,11.1,11.1,,,,,,,,,K00426.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00426.01,0.0,,,,,,0,,,-0.14,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,13.179,,,,88.06,,,,,,,13.572,,,,,,,,,426.01,13.108,14.733,,,,,,,4.328,0.132,0.198,0.165,,,0.04919508468980203,0.03045808380449771,0.03045808380449771,0.03045808380449771,estimated from radius; see EOD documentation,,,,,,,,,1.004,0.167,0.112,0.1395,,,,KOI 426.01,,,,,,,,,,,KIC 10016874,,,,,16.30141333,2.702e-05,2.702e-05,2.702e-05,,,,0.34258244279198397,0.10616487159439086,0.06512634980160112,0.08564561069799599,,,,,,,,,,,,,0.030924,0.003547,0.002466,0.0030064999999999996,,,1.138,0.351,0.216,0.2835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOI 426,,,,,,,,0.14901666666666666,0.0027708333333333335,0.0027708333333333335,0.0027708333333333335,,,6072.0,168.0,210.0,189.0,,,,1,,,,15005.14753,0.00133,0.00133,0.00133,,,,,,,,,,,,10016874,1,K00426.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,16.30141333,2.702e-05,-2.702e-05,172.14753,0.00133,-0.00133,0.786,0.035,-0.549,3.5764,0.0665,-0.0665,942.3,17.3,-17.3,3.84,1.19,-0.73,805.0,,,99.08,90.11,-42.58,62.4,1,q1_q17_dr25_tce,6072.0,168.0,-210.0,4.328,0.132,-0.198,1.138,0.351,-0.216,19h36m05.52s,+46d59m58.4s,14.733,
